SQM,Bedrooms,HasYard,HasPool,Floors,SuburbType,NumPrevOwners,Made,HasStormProtector,Basement,Attic,Garages,HasStorageRoom,LivingRooms,Price
80808,3,Yes,No,1,Upper Class,5,2004,No,3879,,1,No,1,8085990.4
80776,2,No,Yes,1,Working Class,8,1990,Yes,4193,8122,2,Yes,2,8086132
80759,2,Yes,Yes,2,Working Class,8,2009,No,1339,3938,1,Yes,1,8087126.9
80823,2,No,Yes,1,Exclusive,9,2004,No,1180,951,1,Yes,2,8088333.4
80780,5,Yes,Yes,2,Upper Class,8,2016,Yes,8744,8504,1,No,2,8088913.6
80863,3,No,No,1,Exclusive,3,2013,Yes,7372,7703,1,No,1,8089383.3
80837,5,Yes,No,2,Exclusive,4,1993,No,6217,8853,1,Yes,1,8089906.3
80834,2,No,Yes,1,Middle Class,5,2003,Yes,630,469,0,No,2,8089908.3
80815,2,Yes,No,3,Upper Class,4,1991,No,4318,9229,1,No,2,8090478.1
80909,3,No,No,1,Working Class,9,2019,Yes,1151,6421,2,Yes,1,8094783.9
80958,3,Yes,No,1,Exclusive,1,1998,Yes,2017,6923,1,Yes,1,8098151.8
80976,5,Yes,No,2,Middle Class,7,2010,No,4642,9317,2,Yes,2,8102795
80947,5,Yes,Yes,1,Working Class,5,2006,No,1216,4439,0,No,1,8103183.6
81012,5,Yes,No,1,Middle Class,3,2012,No,6946,4122,1,Yes,2,8104126.2
80995,4,Yes,No,3,Working Class,4,2009,Yes,8042,6601,0,No,1,8104164.9
80988,2,No,Yes,2,Middle Class,10,2015,Yes,8135,7450,1,Yes,2,8104253.5
80915,2,Yes,Yes,2,Exclusive,6,1992,Yes,5351,1864,1,No,1,8104297.2
80922,1,Yes,Yes,3,Working Class,8,2002,No,9705,7940,2,Yes,1,8105660.2
80995,1,No,Yes,1,Upper Class,4,2019,No,4568,3359,1,Yes,2,8106168.9
81021,2,No,Yes,1,Middle Class,8,1995,Yes,6345,5639,1,Yes,1,8107700.5
80998,2,No,Yes,1,Middle Class,3,1992,No,7518,8947,2,No,1,8107792.2
81019,5,No,Yes,2,Upper Class,10,2001,No,9850,4447,2,Yes,2,8108376.1
81019,3,Yes,No,3,Middle Class,2,1995,Yes,8376,3628,2,No,1,8112092.5
81109,4,No,No,2,Working Class,7,2008,No,3207,7598,1,No,1,8112966.8
81060,3,Yes,Yes,1,Working Class,2,2002,No,5925,9705,1,Yes,2,8113575.2
81063,5,No,Yes,2,Upper Class,6,2008,No,4818,9221,1,No,2,8113870.8
81125,2,No,No,1,Upper Class,9,2012,No,,2240,1,Yes,2,8113963.2
81118,3,No,No,2,Working Class,7,1991,Yes,1639,9062,2,Yes,1,8114549.1
81070,5,Yes,No,3,Middle Class,7,1999,No,8146,7401,2,No,2,8114602.9
81065,5,No,Yes,2,Upper Class,4,2020,Yes,4196,3559,0,No,1,8116681
81055,4,Yes,Yes,3,Working Class,7,1997,No,3885,5875,2,No,1,8117507.7
81112,5,No,Yes,1,Middle Class,2,1995,Yes,5331,2507,2,Yes,2,8117647.5
81114,2,No,Yes,2,Middle Class,2,2007,No,1629,8207,2,No,2,8118084.7
81101,4,No,Yes,2,Middle Class,4,2017,Yes,5698,1807,1,Yes,1,8118370.7
81166,4,No,No,1,Upper Class,1,2017,No,3061,1001,1,No,2,8119282.7
81147,2,No,Yes,2,Middle Class,3,2006,No,823,1721,2,Yes,2,8119401.6
81164,2,Yes,Yes,1,Upper Class,9,2005,No,2828,3953,2,Yes,1,8122770.5
81171,5,Yes,Yes,1,Middle Class,10,2020,No,9872,4823,1,Yes,2,8123187
81260,4,No,No,1,Middle Class,5,1992,Yes,152,6991,1,No,1,8127110.2
81247,3,No,Yes,1,Middle Class,10,2002,Yes,3176,767,1,Yes,1,8127330.2
81222,2,No,No,3,Exclusive,4,2013,Yes,6390,334,1,No,1,8129951.3
81262,2,Yes,No,1,Middle Class,10,1991,No,7324,1876,2,Yes,2,8132826.1
81281,5,No,Yes,1,Upper Class,5,2021,Yes,6482,9466,1,No,2,8134490.1
81330,5,No,No,1,Working Class,1,2006,Yes,208,8696,1,No,1,8134552.6
81316,4,Yes,No,1,Middle Class,5,2006,No,8749,1772,2,Yes,2,8136403.6
81301,2,Yes,Yes,1,Working Class,4,2017,No,5076,1467,2,Yes,1,8137029.7
81299,4,Yes,No,2,Upper Class,1,2000,Yes,694,7396,2,No,2,8137736
81319,4,No,Yes,1,Working Class,9,2010,No,4826,8919,2,No,2,8139384
81336,4,Yes,No,2,Exclusive,6,1995,No,2406,8168,1,Yes,1,8139811.5
81319,4,No,No,3,Middle Class,7,2020,Yes,348,3310,2,No,2,8141470
81392,2,No,Yes,1,Working Class,8,2009,No,3061,6494,2,Yes,1,8143562.9
81374,5,Yes,Yes,1,Middle Class,4,2020,Yes,1091,4844,2,Yes,2,8143861
81375,4,Yes,No,3,Upper Class,3,2013,No,5634,4753,1,Yes,1,8144015.3
81362,4,No,Yes,2,Exclusive,7,1994,Yes,6047,2565,2,Yes,2,8144502.4
81404,4,Yes,No,1,Upper Class,5,2003,No,3559,3535,0,No,1,8145005.3
81394,4,No,No,3,Upper Class,1,2009,No,3663,1762,1,Yes,1,8145950.9
81448,3,No,No,1,Middle Class,10,1996,No,200,7801,0,Yes,2,8146243.6
81430,5,Yes,No,2,Middle Class,6,2020,No,7294,2909,2,Yes,1,8147920
81401,4,Yes,Yes,2,Exclusive,4,2021,No,626,6681,0,No,2,8149175.1
81411,2,No,Yes,2,Exclusive,1,1998,Yes,4634,1546,1,No,2,8149663.8
81440,2,Yes,No,1,Upper Class,10,2011,No,530,7022,2,Yes,1,8150830.1
81458,1,Yes,No,1,Exclusive,6,1992,No,5742,856,2,Yes,1,8151151.2
81453,5,Yes,No,2,Middle Class,4,2007,No,4244,3735,1,Yes,2,8152737.7
81468,2,No,Yes,1,Working Class,5,2009,Yes,7553,1958,0,Yes,1,8152781.9
81482,4,Yes,No,1,Working Class,7,1997,No,2265,3606,1,No,2,8153070.7
81473,2,Yes,Yes,1,Upper Class,3,1990,No,8513,6267,2,Yes,1,8154129
81484,2,Yes,No,2,Middle Class,10,1993,Yes,5925,1493,1,Yes,1,8154333.3
81492,4,No,No,2,Upper Class,9,1990,No,2038,1404,0,Yes,1,8154513
81425,2,Yes,No,3,Middle Class,7,1992,Yes,9406,1683,0,No,2,8154947.2
81511,4,No,Yes,1,Middle Class,9,2016,No,4587,457,1,Yes,2,8154985.6
81472,2,Yes,Yes,1,Upper Class,7,2013,No,2042,3158,1,No,1,8157989.3
81531,3,No,Yes,1,Upper Class,1,1990,No,6192,9969,2,Yes,1,8158198
81498,5,Yes,Yes,1,Middle Class,10,2007,Yes,8658,3078,2,Yes,1,8158900.7
81591,2,No,No,1,Exclusive,9,1996,Yes,2289,994,2,Yes,2,8160895.6
81571,5,Yes,No,1,Exclusive,9,1993,Yes,6969,1225,1,No,1,8160905.3
81548,3,Yes,Yes,2,Middle Class,3,2016,No,3118,906,1,Yes,1,8161315.6
81557,2,Yes,Yes,1,Middle Class,2,1990,No,238,3027,2,Yes,1,8162608
81573,5,Yes,No,2,Middle Class,1,1992,No,808,9366,2,No,2,8163076.2
81600,3,Yes,No,1,Middle Class,2,2008,No,1841,591,1,Yes,1,8163638.8
81572,2,No,No,2,Working Class,2,1995,No,7330,4461,2,No,2,8163755.5
81573,1,Yes,No,2,Working Class,6,1996,No,6858,5478,1,Yes,2,8164179.6
81639,4,No,No,1,Middle Class,4,2009,Yes,2068,176,1,No,2,8165695.9
81653,2,No,No,1,Middle Class,2,2005,No,5594,7385,0,No,2,8166002.5
81582,4,Yes,No,2,Upper Class,2,2009,Yes,7337,9237,2,Yes,1,8166678.9
81609,5,No,Yes,2,Working Class,8,1995,No,5989,5622,2,Yes,1,8167029.5
81624,1,Yes,Yes,1,Exclusive,1,2004,Yes,7404,9394,1,Yes,1,8169425.4
81602,1,Yes,Yes,1,Upper Class,6,2017,Yes,5471,1562,0,Yes,1,8169478.7
81618,5,No,Yes,2,Exclusive,5,2009,Yes,6008,424,2,Yes,2,8170899.9
81658,2,No,Yes,1,Exclusive,4,2008,No,5367,5193,1,Yes,2,8171711.8
81673,3,No,Yes,1,Working Class,2,2013,No,2412,4500,2,No,1,8171876.3
81619,5,Yes,Yes,2,Exclusive,5,2014,Yes,1562,6165,1,No,2,8173020.4
81653,4,Yes,No,2,Working Class,1,2007,Yes,827,583,2,No,2,8173862.7
81645,5,Yes,Yes,1,Exclusive,2,2013,Yes,6166,9091,2,No,2,8174644.3
81668,2,Yes,Yes,1,Middle Class,2,2019,No,4806,8474,1,No,2,8175885.9
81718,3,Yes,Yes,1,Middle Class,2,2015,Yes,8712,7677,0,No,2,8179978.5
81793,2,No,Yes,2,Working Class,5,2006,Yes,9523,7963,1,No,1,8182431.6
81793,1,No,No,2,Working Class,10,2018,No,7377,6263,1,Yes,1,8184784.8
81789,5,Yes,No,1,Upper Class,8,1995,Yes,2452,9006,2,Yes,1,8184845.5
81814,1,Yes,No,1,Middle Class,8,2016,Yes,7677,1896,2,No,1,8184989.6
81837,2,No,No,1,Working Class,3,2017,Yes,1009,9896,1,No,1,8185059.7
81805,3,Yes,Yes,1,Working Class,8,2003,No,1695,6791,1,No,1,8186061.3
81783,5,Yes,Yes,1,Middle Class,4,2014,Yes,1530,7455,0,No,2,8186131.4
81840,3,No,No,1,Working Class,4,1996,No,9967,8319,0,No,2,8186999.6
81835,1,No,No,1,Exclusive,7,2021,Yes,9513,8252,2,Yes,1,8187964.1
81800,2,No,Yes,2,Upper Class,6,2011,Yes,4694,6438,1,Yes,2,8188934.1
81860,4,Yes,No,2,Exclusive,5,2000,Yes,5409,8288,2,Yes,2,8190448
81894,1,No,No,1,Working Class,9,2004,Yes,513,9948,2,No,2,8190534.4
81875,2,Yes,Yes,1,Exclusive,3,1992,No,3437,1738,1,No,2,8192107.2
81866,3,Yes,No,2,Upper Class,5,2007,Yes,6574,4155,1,No,2,8192664.7
81902,2,No,No,2,Exclusive,8,2010,No,885,854,1,Yes,1,8192941
81936,4,No,No,3,Middle Class,1,2011,No,6393,9082,2,No,1,8198107.1
81870,3,No,Yes,3,Middle Class,8,2020,No,3632,5960,2,Yes,1,8198185
81901,5,Yes,Yes,2,Middle Class,6,2012,Yes,7253,4565,1,No,1,8200054.2
81924,2,No,Yes,2,Working Class,6,1990,No,2817,7210,2,No,2,8200485
81951,3,Yes,No,1,Middle Class,9,2009,Yes,4919,7104,1,Yes,1,8201048.9
82006,2,Yes,No,2,Middle Class,6,2015,No,732,2136,0,Yes,1,8204443.5
81892,1,Yes,Yes,2,Middle Class,10,2015,No,9180,2785,1,Yes,2,8204629.5
81974,5,Yes,No,2,Exclusive,2,2013,Yes,2472,335,1,Yes,1,8207704.3
81967,2,Yes,No,2,Upper Class,4,2003,No,1913,2916,0,No,1,8208953.3
82019,1,Yes,No,2,Exclusive,2,2012,Yes,2986,4469,1,No,2,8209073.2
82032,4,Yes,No,2,Exclusive,10,2004,No,6972,9105,2,Yes,2,8209534.4
82016,2,No,No,3,Middle Class,4,2014,Yes,839,3501,2,No,2,8211272.4
82086,5,No,Yes,2,Upper Class,8,1999,No,2350,9686,2,Yes,1,8211981.9
82113,2,No,No,1,Working Class,9,2016,No,9897,8625,2,Yes,1,8212303.6
82102,2,Yes,No,1,Working Class,9,2006,No,6721,2664,1,No,2,8212467.6
82140,4,No,No,1,Working Class,9,2003,Yes,8091,1333,2,No,1,8215500.3
82109,3,No,Yes,1,Upper Class,6,1990,Yes,62,711,2,No,2,8215749
82120,4,No,Yes,2,Upper Class,1,2001,No,9335,9216,0,Yes,2,8216635.1
82117,3,No,Yes,1,Upper Class,8,1994,Yes,5285,8336,2,Yes,2,8217020.4
82065,5,Yes,Yes,3,Middle Class,10,2012,No,8017,5993,2,No,2,8217209.2
82190,4,No,No,2,Middle Class,7,2019,No,4936,2599,1,Yes,2,8221240.9
82184,2,Yes,No,1,Exclusive,4,2011,No,6520,5915,0,Yes,1,8221783.1
82131,1,Yes,Yes,2,Upper Class,7,2002,Yes,1908,4359,2,No,1,8222305.2
82120,2,Yes,Yes,1,Working Class,4,2018,No,9276,9314,0,No,1,8223358.8
82123,3,Yes,No,2,Working Class,5,2020,No,8400,7843,2,Yes,1,8225077
82202,4,Yes,Yes,1,Exclusive,7,2003,Yes,9681,8174,2,No,1,8225531.3
82176,4,Yes,Yes,2,Exclusive,2,2019,No,4954,1050,1,Yes,2,8225804.9
82141,5,Yes,Yes,2,Middle Class,7,2019,Yes,8785,6602,2,Yes,1,8225970.9
82158,4,Yes,No,2,Middle Class,6,2020,No,1109,3222,1,No,2,8227135
82226,3,Yes,No,1,Exclusive,10,2014,No,1354,955,2,Yes,1,8227563.4
82202,5,No,Yes,2,Upper Class,2,2014,Yes,3857,2418,1,No,2,8227582.4
82196,4,Yes,Yes,1,Middle Class,1,1990,Yes,5632,1470,0,No,1,8227719
82244,5,No,Yes,1,Upper Class,5,2000,Yes,4073,6718,1,No,2,8228737
82188,3,No,Yes,3,Working Class,3,2010,Yes,516,9343,2,No,1,8228878
82285,2,No,No,1,Middle Class,5,2014,No,782,2211,1,No,2,8229649.4
82275,4,No,No,2,Working Class,10,2012,Yes,5408,6981,1,Yes,1,8230302.2
82247,2,Yes,Yes,1,Working Class,3,1992,No,6593,4948,1,Yes,1,8231274.2
82236,3,Yes,Yes,2,Middle Class,8,2018,No,3778,925,1,No,2,8231424.8
82244,5,No,Yes,1,Working Class,4,2001,Yes,391,2077,2,No,1,8231444.1
82301,2,No,No,1,Exclusive,3,2012,No,9558,9272,2,Yes,2,8232053.2
82252,4,No,Yes,2,Middle Class,9,2020,Yes,5944,6947,1,No,2,8233956
82280,2,No,Yes,2,Working Class,1,2019,No,8129,4922,1,No,2,8235158.9
82310,4,Yes,No,1,Exclusive,6,2006,Yes,1244,2957,1,No,1,8235493.6
82333,2,No,No,2,Middle Class,7,2007,Yes,7022,6276,1,Yes,2,8236936.7
82284,2,No,Yes,3,Working Class,4,2015,No,3292,7605,2,Yes,1,8236956.5
82295,3,No,Yes,2,Middle Class,1,2015,Yes,1048,1048,1,No,2,8236958.5
82274,2,Yes,Yes,2,Upper Class,1,2013,Yes,7565,1456,0,Yes,2,8237371.3
82353,5,Yes,No,3,Middle Class,9,2011,No,9983,1020,2,Yes,1,8238845.1
82311,5,No,No,3,Upper Class,4,2012,Yes,9962,6386,0,Yes,1,8239353.2
82321,2,Yes,No,2,Upper Class,4,2009,No,7608,6359,2,Yes,2,8240224.9
82310,5,Yes,Yes,2,Working Class,10,2005,No,8556,673,2,No,2,8240688.5
82363,4,No,No,1,Working Class,3,2012,Yes,5783,8271,1,Yes,2,8240927.2
82325,4,Yes,Yes,1,Middle Class,5,2007,Yes,3707,2627,1,Yes,1,8241164.7
82372,3,Yes,No,1,Upper Class,6,2012,No,6577,9864,2,Yes,2,8241290.2
82377,4,No,Yes,2,Middle Class,8,2004,Yes,7891,7931,2,Yes,1,8241348.4
82377,5,Yes,No,1,Middle Class,9,1997,No,1171,2089,1,Yes,2,8241773.7
82292,3,Yes,Yes,3,Middle Class,1,1999,No,2025,904,2,Yes,2,8242155.9
82407,4,No,No,2,Working Class,6,2019,No,2601,3929,1,Yes,1,8244581.9
82432,3,No,No,2,Middle Class,8,2015,Yes,192,8625,0,No,1,8245134.5
82395,1,Yes,Yes,1,Middle Class,5,2017,Yes,561,1725,1,No,1,8246501.7
82408,3,No,Yes,3,Upper Class,10,1997,Yes,8132,8596,1,Yes,1,8248881.7
82469,1,No,Yes,1,Middle Class,8,1995,No,7134,2681,1,No,2,8250061.5
82458,5,No,Yes,1,Middle Class,9,2001,Yes,5165,3909,2,Yes,2,8250503.1
82468,2,No,Yes,1,Middle Class,2,1999,Yes,3756,9908,1,Yes,2,8250786.9
82469,1,Yes,No,2,Middle Class,6,2009,No,7623,8861,0,Yes,1,8252420.9
82535,3,No,Yes,1,Working Class,2,1997,No,2712,2834,1,Yes,2,8256501.7
82511,2,No,Yes,1,Middle Class,5,2020,Yes,2628,6336,0,No,1,8257231
82560,3,No,No,2,Middle Class,8,2012,Yes,3950,4525,1,Yes,1,8258817.2
82525,4,No,Yes,1,Working Class,4,2008,Yes,9388,7718,1,No,2,8258910.8
82524,3,No,Yes,2,Exclusive,1,1995,Yes,29,9556,2,Yes,1,8259448.5
82519,5,No,Yes,3,Middle Class,5,2002,Yes,7446,4137,2,No,1,8259491.2
82506,4,No,Yes,2,Middle Class,2,1999,No,2437,6232,2,Yes,1,8260448.9
82616,4,No,No,1,Middle Class,7,2003,No,7653,473,2,No,2,8262441.3
82517,2,Yes,No,3,Upper Class,1,2011,Yes,5963,6047,1,No,1,8262678.1
82557,4,Yes,Yes,2,Middle Class,8,2013,Yes,2948,5016,2,No,1,8262789.3
82585,4,No,Yes,2,Exclusive,1,2004,No,3254,7812,1,No,1,8265084.4
82554,4,Yes,Yes,1,Middle Class,5,2004,No,7888,3521,1,No,2,8265275.4
82610,5,Yes,No,1,Middle Class,7,2001,Yes,5594,2911,1,Yes,1,8265361.1
82651,1,No,No,1,Working Class,7,2018,No,6409,7747,2,Yes,1,8266989.8
82629,1,No,No,2,Exclusive,8,2012,Yes,6941,1424,2,Yes,2,8267316.2
82614,2,Yes,No,2,Middle Class,1,2002,Yes,58,4179,2,No,1,8269246.2
82653,2,No,Yes,1,Upper Class,6,1992,No,6390,2348,1,Yes,1,8270829.2
82641,2,No,No,2,Working Class,5,2011,No,2756,6775,0,No,1,8272783.1
82680,5,Yes,Yes,1,Exclusive,7,2017,Yes,1537,1290,0,No,1,8273795.7
82678,2,No,Yes,2,Upper Class,3,2017,Yes,7282,3774,1,No,1,8273923.7
82651,5,Yes,Yes,1,Working Class,3,1990,Yes,6561,3307,2,No,1,8274315
82643,5,No,Yes,2,Exclusive,2,2003,No,663,3740,1,Yes,1,8274608.3
82736,2,No,No,2,Upper Class,3,2007,No,2570,956,1,No,2,8276711.7
82728,2,No,No,3,Exclusive,5,1991,Yes,3520,796,1,No,2,8277263.1
82707,4,Yes,Yes,1,Exclusive,8,2011,No,140,8269,1,Yes,1,8278043.1
82626,4,Yes,Yes,2,Middle Class,9,2011,Yes,3598,5436,1,No,2,8278341.1
82665,2,No,Yes,2,Middle Class,5,2018,Yes,3307,1314,0,No,1,8280105.8
82739,3,No,Yes,1,Middle Class,9,2016,Yes,3970,4851,1,Yes,2,8280296.6
82808,3,No,No,1,Middle Class,2,2004,Yes,2185,9454,1,Yes,1,8282112.4
82751,4,Yes,Yes,2,Middle Class,6,2003,No,4007,7096,2,Yes,2,8284460.3
82779,1,Yes,Yes,2,Upper Class,4,2017,Yes,2306,6234,2,Yes,2,8286007.7
82827,5,No,No,1,Upper Class,8,1991,Yes,3313,1245,2,No,1,8287639.1
82733,3,Yes,Yes,2,Exclusive,10,2018,No,2073,5732,2,No,1,8287927.8
82787,4,Yes,Yes,2,Exclusive,10,2014,No,27,8936,1,No,2,8289297.4
82853,4,No,Yes,2,Middle Class,6,2015,No,3396,5127,1,Yes,1,8289491.5
82835,5,Yes,Yes,2,Middle Class,5,2007,No,8099,1033,1,Yes,1,8290732.7
82859,5,Yes,No,1,Middle Class,10,1998,Yes,6484,652,0,No,1,8291287.8
82838,4,Yes,No,1,Middle Class,7,1991,No,6966,4555,1,Yes,2,8291462.1
82899,5,No,No,1,Upper Class,10,2009,No,7445,4622,2,Yes,1,8291850.9
82900,2,No,No,2,Middle Class,7,2001,No,8720,9028,1,No,1,8292317.1
82918,3,No,No,1,Upper Class,10,1999,No,8930,4203,2,No,2,8292659.9
82819,2,No,Yes,2,Middle Class,2,2005,No,1630,853,2,No,2,8293339.5
82940,2,No,No,1,Middle Class,6,1998,Yes,8542,4952,2,No,1,8294731.8
82900,1,No,Yes,1,Middle Class,7,2013,No,3959,1681,2,Yes,2,8295028.3
82910,3,No,No,2,Exclusive,7,1995,Yes,9869,826,1,Yes,2,8295330.5
82865,2,No,Yes,3,Exclusive,6,2001,No,7868,9394,2,Yes,2,8296881.1
82928,1,Yes,No,2,Middle Class,10,2007,Yes,489,4502,1,Yes,2,8297655.7
82907,5,Yes,Yes,1,Upper Class,6,2010,No,2647,7051,1,Yes,1,8297847
82959,2,No,No,1,Exclusive,1,2011,No,7319,1800,1,No,2,8298011.1
82897,4,No,Yes,3,Upper Class,9,2001,Yes,3520,8682,1,Yes,2,8298456.1
82984,5,No,No,1,Middle Class,10,1996,No,3488,4046,2,No,1,8298997.6
82948,5,No,No,2,Middle Class,7,1992,No,7708,1456,1,No,2,8299141.2
82927,4,No,Yes,2,Middle Class,1,1994,Yes,2275,4216,2,Yes,1,8299669.4
82952,2,Yes,No,1,Exclusive,3,2015,Yes,9960,9188,2,No,1,8299689.5
82978,3,No,No,2,Middle Class,1,1997,No,6974,1471,1,No,1,8299837.7
82950,5,Yes,Yes,1,Working Class,10,1994,No,9187,4327,2,No,2,8301059.4
82953,2,No,No,3,Middle Class,1,1992,No,9535,9545,2,Yes,1,8301213.2
83009,4,No,Yes,1,Middle Class,1,2009,Yes,4251,1402,2,Yes,1,8305627.9
83026,4,No,Yes,1,Working Class,9,2010,No,9272,2965,1,Yes,2,8305842
83019,1,No,Yes,2,Middle Class,2,1993,No,9536,5524,1,Yes,1,8307344.3
82968,5,Yes,No,3,Exclusive,8,1998,No,6424,6461,2,No,2,8308551.8
83054,2,Yes,No,1,Middle Class,5,1991,No,6292,5495,1,No,1,8309399.1
83038,3,No,No,2,Middle Class,2,2011,No,7086,2215,1,Yes,1,8309431.1
83015,5,No,Yes,2,Exclusive,10,2006,Yes,9423,7545,1,Yes,2,8310321.6
83072,3,No,Yes,1,Middle Class,9,2014,Yes,1269,7766,0,No,2,8312353.4
83120,1,No,No,1,Middle Class,1,2005,No,2074,9939,0,Yes,2,8313030.5
83083,4,No,Yes,1,Working Class,6,2015,No,3582,1698,1,No,1,8313069.5
83033,2,Yes,No,2,Working Class,9,2006,Yes,5037,9511,0,No,1,8313113.6
83064,5,Yes,No,3,Exclusive,6,1997,No,4297,6612,2,Yes,1,8314535.7
83028,4,Yes,Yes,2,Middle Class,2,2015,No,1837,3595,1,No,2,8314727.5
83117,3,Yes,No,1,Middle Class,6,1993,Yes,7867,1113,1,Yes,1,8314925.3
83088,2,No,No,2,Middle Class,4,2004,Yes,2405,6251,1,Yes,2,8315132.4
83090,3,Yes,No,3,Upper Class,7,1994,Yes,9920,1640,1,Yes,1,8315777.4
83104,3,No,Yes,2,Exclusive,3,2005,No,1123,555,1,No,2,8317986.5
83120,5,No,Yes,2,Middle Class,6,2015,Yes,15,4581,1,No,1,8318749.5
83110,3,Yes,No,2,Upper Class,10,2001,No,4108,5663,1,Yes,2,8321631.1
83173,2,No,No,2,Working Class,1,2008,Yes,3794,7398,2,Yes,2,8322256.8
83220,4,No,No,1,Working Class,1,2001,Yes,3856,3634,2,Yes,1,8325254.1
83206,2,Yes,No,2,Exclusive,9,1999,No,,9694,1,No,2,8326302.9
83153,3,No,Yes,2,Working Class,7,2014,No,7479,1912,2,Yes,2,8326391.4
83252,5,No,No,1,Middle Class,1,1992,Yes,3015,1565,1,No,1,8326479.2
83245,5,Yes,No,1,Middle Class,6,2002,Yes,1113,9266,2,No,2,8327808.2
83197,3,Yes,Yes,2,Upper Class,5,1997,No,4439,9572,1,Yes,1,8327908.7
83214,4,No,Yes,2,Exclusive,5,2015,No,1773,6167,1,No,2,8329159.5
83175,5,Yes,Yes,3,Working Class,5,2015,No,5857,7551,0,Yes,2,8330590.5
83260,5,Yes,No,1,Working Class,9,2005,Yes,7512,7659,1,Yes,2,8331439.5
83275,4,Yes,No,2,Middle Class,5,1999,Yes,6822,5721,2,Yes,1,8331662.9
83281,3,Yes,No,1,Upper Class,7,2015,Yes,245,5013,0,No,2,8332688.5
83238,5,Yes,Yes,2,Exclusive,10,2006,No,4730,4343,2,No,1,8334828.6
83264,2,Yes,Yes,1,Middle Class,5,2021,Yes,3072,6741,2,No,2,8336224.1
83316,5,No,No,2,Upper Class,1,2019,No,5337,1277,2,Yes,1,8336816.9
83300,5,Yes,No,3,Upper Class,4,2001,No,3231,7316,1,Yes,2,8338071.1
83388,5,No,No,2,Working Class,4,2016,Yes,1288,9902,1,No,1,8339971.6
83352,2,Yes,No,2,Middle Class,3,2010,No,189,5979,2,No,2,8341664
83358,3,Yes,No,2,Exclusive,2,2015,No,723,3480,1,Yes,1,8341911.5
83377,3,No,No,1,Upper Class,5,2003,No,937,2463,2,Yes,2,8342685.3
83411,1,No,Yes,1,Working Class,4,1993,No,7923,580,2,No,1,8346545.3
83460,2,No,No,2,Middle Class,5,2017,Yes,3231,1741,2,Yes,2,8347291.7
83405,2,No,No,2,Middle Class,2,2000,Yes,5515,5295,1,Yes,2,8347406
83352,5,Yes,Yes,3,Middle Class,6,2010,No,1045,5911,2,No,2,8348414
83421,2,Yes,Yes,1,Middle Class,7,1995,No,922,6081,1,No,2,8348850.5
83520,3,No,No,2,Working Class,8,2000,Yes,4440,3848,2,Yes,2,8354366
83475,2,Yes,Yes,1,Upper Class,6,2003,Yes,8529,9206,2,No,2,8354822.3
83512,1,Yes,Yes,1,Exclusive,6,2005,Yes,6862,414,1,No,2,8358211.5
83530,2,No,Yes,2,Middle Class,2,1999,Yes,9247,4060,1,No,1,8358735.9
83520,2,No,Yes,1,Exclusive,10,1992,Yes,9349,8127,1,No,1,8359050.2
83550,4,Yes,Yes,1,Upper Class,5,1993,Yes,1094,1938,1,Yes,1,8360590.3
83521,3,Yes,Yes,1,Working Class,7,2007,Yes,3228,7518,0,Yes,1,8360843.7
83596,4,No,No,1,Working Class,7,1993,Yes,9426,416,2,Yes,2,8361285.3
83600,1,No,No,2,Working Class,5,2021,Yes,3026,1456,2,Yes,2,8364352.1
83602,1,No,Yes,1,Exclusive,7,1991,No,8993,,1,Yes,1,8365162.1
83606,3,No,No,2,Working Class,2,1992,No,3933,4753,1,Yes,1,8365435.2
83641,2,No,No,1,Upper Class,4,2006,Yes,3871,1612,1,Yes,1,8365598.6
83630,5,No,No,1,Middle Class,6,1996,No,337,7803,0,No,2,8365831.6
83564,2,Yes,Yes,2,Exclusive,5,2010,Yes,5420,9908,2,Yes,1,8366616
83615,2,Yes,Yes,2,Middle Class,6,2011,Yes,3893,4165,2,No,1,8367434.1
83647,5,No,No,1,Middle Class,9,2003,No,6035,2696,1,No,2,8367526.3
83526,2,Yes,Yes,2,Middle Class,10,2002,No,4920,3764,1,Yes,2,8368737.2
83588,5,Yes,Yes,2,Middle Class,4,1994,Yes,2598,746,0,Yes,1,8369526.4
83635,2,No,Yes,1,Middle Class,10,1998,Yes,469,5441,1,No,2,8369562.8
83705,5,No,No,1,Working Class,10,2008,No,6632,1689,2,No,2,8372582.8
83730,2,No,No,1,Exclusive,4,1995,No,4229,2030,2,No,2,8373982.5
83726,3,No,No,1,Exclusive,8,1997,No,6460,1248,0,Yes,2,8374005.7
83639,1,Yes,Yes,1,Middle Class,10,2006,Yes,2420,1853,2,No,1,8374057.6
83710,2,No,Yes,1,Middle Class,8,2000,No,6533,1034,2,Yes,2,8374730
83698,3,Yes,No,1,Middle Class,9,1999,No,600,4130,1,No,1,8376076.9
83750,2,No,No,2,Middle Class,1,1990,No,2192,6184,2,Yes,2,8378829
83738,2,No,Yes,1,Upper Class,6,2010,Yes,824,2170,1,No,1,8379855
83781,3,Yes,No,1,Middle Class,7,2004,Yes,4861,3138,1,Yes,2,8380398.4
83742,4,Yes,Yes,1,Middle Class,5,2000,No,773,6149,2,Yes,1,8380708
83776,2,Yes,Yes,1,Working Class,9,2020,Yes,4170,3657,1,No,2,8381763
83789,2,No,No,2,Upper Class,10,1992,Yes,518,5017,1,Yes,2,8382124.2
